expediente_id,municipio,tipo_proceso,despacho,anio_radicacion,ivf_score,carga_despacho,n_audiencias,apelacion,duracion_dias,terminado
EXP-01604,BUENAVENTURA,ALIMENTOS,Comisaria_2_Familia,2024,89,0.9,3,0,199,1
EXP-01605,PRADERA,ALIMENTOS,Juzgado_1_Familia,2022,38,1.35,8,0,415,1
EXP-01606,PALMIRA,ALIMENTOS,Comisaria_1_Familia,2022,74,1.1,9,0,364,1
EXP-01607,EL CERRITO,ALIMENTOS,Comisaria_2_Familia,2022,41,0.9,3,1,219,0
EXP-01608,BUENAVENTURA,ALIMENTOS,Juzgado_Penal_Municipal_2,2020,89,1.05,6,0,268,1
EXP-01609,YUMBO,HURTO_PATRIMONIAL,Juzgado_3_Familia,2021,62,0.95,8,0,318,1
EXP-01610,BUENAVENTURA,VIF,Juzgado_Penal_Municipal_2,2024,89,1.05,5,0,253,1
EXP-01611,BUENAVENTURA,HURTO_PATRIMONIAL,Juzgado_1_Familia,2023,89,1.35,11,1,841,1
EXP-01612,EL CERRITO,VIF,Juzgado_Penal_Municipal_1,2024,41,1.25,5,0,140,1
EXP-01613,CALI,ALIMENTOS,Juzgado_1_Familia,2024,82,1.35,9,0,475,1
EXP-01614,GUADALAJARA DE BUGA,VIF,Comisaria_2_Familia,2023,53,0.9,7,0,302,1
EXP-01615,PALMIRA,HURTO_PATRIMONIAL,Comisaria_2_Familia,2021,74,0.9,9,1,470,1
EXP-01616,ZARZAL,VIF,Juzgado_3_Familia,2022,33,0.95,2,0,89,1
EXP-01617,PALMIRA,VIF,Juzgado_3_Familia,2020,74,0.95,4,0,144,1
EXP-01618,GUADALAJARA DE BUGA,ALIMENTOS,Juzgado_2_Familia,2020,53,1.2,3,1,243,1
EXP-01619,TULUA,ALIMENTOS,Juzgado_2_Familia,2022,71,1.2,7,0,323,1
EXP-01620,ZARZAL,ALIMENTOS,Juzgado_2_Familia,2024,33,1.2,3,0,170,1
EXP-01621,PALMIRA,ALIMENTOS,Juzgado_Penal_Municipal_2,2024,74,1.05,7,1,386,1
EXP-01622,FLORIDA,VIF,Comisaria_2_Familia,2021,44,0.9,6,0,308,1
EXP-01623,ZARZAL,ALIMENTOS,Comisaria_2_Familia,2024,33,0.9,6,0,258,1
EXP-01624,FLORIDA,VIF,Juzgado_3_Familia,2022,44,0.95,5,0,258,1
EXP-01625,GUADALAJARA DE BUGA,ALIMENTOS,Juzgado_3_Familia,2021,53,0.95,10,1,574,1
EXP-01626,YUMBO,ALIMENTOS,Juzgado_2_Familia,2021,62,1.2,6,0,252,0
EXP-01627,FLORIDA,ALIMENTOS,Juzgado_1_Familia,2023,44,1.35,10,0,419,1
EXP-01628,GUADALAJARA DE BUGA,ALIMENTOS,Juzgado_Penal_Municipal_2,2024,53,1.05,4,1,327,1
EXP-01629,YUMBO,ALIMENTOS,Juzgado_Penal_Municipal_1,2022,62,1.25,9,0,380,1
EXP-01630,TULUA,VIF,Juzgado_Penal_Municipal_1,2021,71,1.25,4,0,251,1
EXP-01631,CARTAGO,VIF,Comisaria_2_Familia,2022,58,0.9,2,0,219,1
EXP-01632,TULUA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2023,71,1.25,7,1,450,1
EXP-01633,CALI,HURTO_PATRIMONIAL,Juzgado_1_Familia,2022,82,1.35,6,0,276,1
EXP-01634,PRADERA,HURTO_PATRIMONIAL,Comisaria_2_Familia,2021,38,0.9,7,1,530,1
EXP-01635,SEVILLA,VIF,Comisaria_2_Familia,2020,35,0.9,1,0,42,1
EXP-01636,GUADALAJARA DE BUGA,VIF,Juzgado_3_Familia,2023,53,0.95,2,0,82,0
EXP-01637,FLORIDA,ALIMENTOS,Juzgado_1_Familia,2022,44,1.35,2,0,191,0
EXP-01638,CANDELARIA,VIF,Juzgado_1_Familia,2024,48,1.35,3,0,195,1
EXP-01639,JAMUNDI,ALIMENTOS,Comisaria_2_Familia,2020,67,0.9,10,1,551,1
EXP-01640,TULUA,ALIMENTOS,Comisaria_1_Familia,2020,71,1.1,5,0,226,1
EXP-01641,CALI,ALIMENTOS,Juzgado_1_Familia,2020,82,1.35,10,0,428,1
EXP-01642,ZARZAL,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2022,33,1.25,13,1,719,1
EXP-01643,JAMUNDI,ALIMENTOS,Juzgado_3_Familia,2020,67,0.95,3,0,120,0
EXP-01644,CANDELARIA,VIF,Juzgado_2_Familia,2020,48,1.2,5,0,247,1
EXP-01645,CANDELARIA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2023,48,1.05,6,1,299,1
EXP-01646,TULUA,VIF,Comisaria_1_Familia,2022,71,1.1,7,0,297,1
EXP-01647,YUMBO,VIF,Juzgado_1_Familia,2022,62,1.35,6,0,294,1
EXP-01648,PALMIRA,SUSTANCIAS,Juzgado_Penal_Municipal_2,2023,74,1.05,4,0,197,1
EXP-01649,CANDELARIA,ALIMENTOS,Juzgado_Penal_Municipal_1,2022,48,1.25,9,0,395,1
EXP-01650,CARTAGO,VIF,Comisaria_2_Familia,2024,58,0.9,8,0,317,1
EXP-01651,ZARZAL,VIF,Juzgado_Penal_Municipal_2,2020,33,1.05,1,0,131,1
EXP-01652,BUENAVENTURA,VIF,Juzgado_Penal_Municipal_2,2024,89,1.05,5,0,250,1
EXP-01653,GUADALAJARA DE BUGA,SUSTANCIAS,Comisaria_2_Familia,2020,53,0.9,6,0,274,1
EXP-01654,BUENAVENTURA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2024,89,1.05,10,1,660,1
EXP-01655,BUENAVENTURA,HURTO_PATRIMONIAL,Juzgado_3_Familia,2024,89,0.95,10,0,438,1
EXP-01656,GUADALAJARA DE BUGA,VIF,Juzgado_2_Familia,2024,53,1.2,5,0,221,1
EXP-01657,ZARZAL,VIF,Comisaria_1_Familia,2023,33,1.1,4,0,228,1
EXP-01658,CANDELARIA,HURTO_PATRIMONIAL,Juzgado_1_Familia,2022,48,1.35,3,1,315,1
EXP-01659,FLORIDA,ALIMENTOS,Juzgado_3_Familia,2023,44,0.95,5,0,225,1
EXP-01660,CANDELARIA,ALIMENTOS,Juzgado_1_Familia,2024,48,1.35,9,1,551,1
EXP-01661,CALI,VIF,Comisaria_1_Familia,2021,82,1.1,5,0,339,1
EXP-01662,JAMUNDI,VIF,Juzgado_2_Familia,2023,67,1.2,9,0,417,1
EXP-01663,BUENAVENTURA,SUSTANCIAS,Comisaria_1_Familia,2021,89,1.1,4,0,192,0
EXP-01664,PALMIRA,HURTO_PATRIMONIAL,Comisaria_1_Familia,2022,74,1.1,3,1,259,0
EXP-01665,BUENAVENTURA,VIF,Juzgado_1_Familia,2024,89,1.35,7,0,327,1
EXP-01666,YUMBO,HURTO_PATRIMONIAL,Comisaria_2_Familia,2023,62,0.9,9,0,422,1
EXP-01667,JAMUNDI,HURTO_PATRIMONIAL,Juzgado_2_Familia,2020,67,1.2,4,1,354,1
EXP-01668,ZARZAL,ALIMENTOS,Juzgado_2_Familia,2021,33,1.2,4,0,190,1
EXP-01669,PRADERA,VIF,Comisaria_1_Familia,2020,38,1.1,1,0,128,1
EXP-01670,YUMBO,ALIMENTOS,Comisaria_2_Familia,2024,62,0.9,2,1,91,0
EXP-01671,SEVILLA,ALIMENTOS,Comisaria_2_Familia,2024,35,0.9,8,0,352,1
EXP-01672,CALI,ALIMENTOS,Comisaria_1_Familia,2024,82,1.1,4,1,278,1
EXP-01673,CARTAGO,VIF,Comisaria_1_Familia,2022,58,1.1,4,0,188,1
EXP-01674,BUENAVENTURA,VIF,Juzgado_2_Familia,2021,89,1.2,6,0,277,1
EXP-01675,GUADALAJARA DE BUGA,VIF,Juzgado_2_Familia,2021,53,1.2,6,0,284,1
EXP-01676,BUENAVENTURA,ALIMENTOS,Juzgado_Penal_Municipal_2,2024,89,1.05,7,0,406,1
EXP-01677,EL CERRITO,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2022,41,1.05,11,0,452,1
EXP-01678,EL CERRITO,SUSTANCIAS,Comisaria_2_Familia,2020,41,0.9,1,0,56,1
EXP-01679,EL CERRITO,VIF,Juzgado_Penal_Municipal_2,2024,41,1.05,6,0,244,1
EXP-01680,SEVILLA,HURTO_PATRIMONIAL,Juzgado_3_Familia,2024,35,0.95,7,1,473,1
EXP-01681,JAMUNDI,VIF,Juzgado_Penal_Municipal_2,2022,67,1.05,5,0,223,1
EXP-01682,ZARZAL,ALIMENTOS,Comisaria_2_Familia,2021,33,0.9,6,1,393,0
EXP-01683,YUMBO,SUSTANCIAS,Juzgado_Penal_Municipal_1,2022,62,1.25,5,0,307,1
EXP-01684,CANDELARIA,ALIMENTOS,Juzgado_Penal_Municipal_2,2023,48,1.05,4,0,248,1
EXP-01685,YUMBO,VIF,Comisaria_2_Familia,2023,62,0.9,5,0,221,1
EXP-01686,SEVILLA,VIF,Juzgado_1_Familia,2024,35,1.35,7,0,363,1
EXP-01687,JAMUNDI,SUSTANCIAS,Juzgado_Penal_Municipal_1,2021,67,1.25,3,0,101,0
EXP-01688,PALMIRA,ALIMENTOS,Juzgado_3_Familia,2024,74,0.95,6,0,301,1
EXP-01689,JAMUNDI,ALIMENTOS,Juzgado_3_Familia,2024,67,0.95,7,0,338,1
EXP-01690,FLORIDA,VIF,Juzgado_2_Familia,2020,44,1.2,6,0,191,1
EXP-01691,PRADERA,VIF,Juzgado_3_Familia,2023,38,0.95,1,0,32,1
EXP-01692,CANDELARIA,VIF,Juzgado_1_Familia,2024,48,1.35,3,0,219,1
EXP-01693,SEVILLA,VIF,Juzgado_1_Familia,2021,35,1.35,5,0,283,1
EXP-01694,FLORIDA,VIF,Juzgado_3_Familia,2022,44,0.95,3,0,200,0
EXP-01695,FLORIDA,ALIMENTOS,Comisaria_2_Familia,2022,44,0.9,5,1,379,1
EXP-01696,CARTAGO,VIF,Juzgado_2_Familia,2022,58,1.2,2,0,159,0
EXP-01697,CANDELARIA,VIF,Comisaria_1_Familia,2021,48,1.1,2,0,195,1
EXP-01698,PALMIRA,HURTO_PATRIMONIAL,Juzgado_1_Familia,2020,74,1.35,12,0,574,1
EXP-01699,CANDELARIA,VIF,Juzgado_3_Familia,2022,48,0.95,5,0,269,1
EXP-01700,FLORIDA,VIF,Juzgado_Penal_Municipal_2,2020,44,1.05,1,0,122,0
EXP-01701,PRADERA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2024,38,1.25,3,1,282,0
EXP-01702,YUMBO,VIF,Comisaria_1_Familia,2024,62,1.1,8,0,344,1
EXP-01703,PRADERA,VIF,Comisaria_1_Familia,2024,38,1.1,4,0,185,0
EXP-01704,SEVILLA,HURTO_PATRIMONIAL,Juzgado_2_Familia,2022,35,1.2,6,0,296,1
EXP-01705,ZARZAL,ALIMENTOS,Juzgado_Penal_Municipal_1,2024,33,1.25,5,0,268,1
EXP-01706,ZARZAL,VIF,Juzgado_Penal_Municipal_2,2023,33,1.05,4,0,219,1
EXP-01707,FLORIDA,HURTO_PATRIMONIAL,Comisaria_2_Familia,2020,44,0.9,7,1,442,1
EXP-01708,PRADERA,ALIMENTOS,Juzgado_3_Familia,2022,38,0.95,9,1,579,1
EXP-01709,PALMIRA,ALIMENTOS,Comisaria_2_Familia,2024,74,0.9,8,0,347,1
EXP-01710,FLORIDA,VIF,Juzgado_Penal_Municipal_1,2021,44,1.25,5,0,260,1
EXP-01711,CALI,ALIMENTOS,Juzgado_1_Familia,2021,82,1.35,10,1,648,1
EXP-01712,CANDELARIA,VIF,Juzgado_1_Familia,2021,48,1.35,5,0,180,1
EXP-01713,PRADERA,ALIMENTOS,Juzgado_3_Familia,2023,38,0.95,5,1,331,1
EXP-01714,EL CERRITO,VIF,Juzgado_Penal_Municipal_1,2022,41,1.25,1,0,75,1
EXP-01715,JAMUNDI,VIF,Juzgado_Penal_Municipal_2,2023,67,1.05,3,0,149,0
EXP-01716,JAMUNDI,VIF,Juzgado_1_Familia,2020,67,1.35,6,0,274,1
EXP-01717,YUMBO,SUSTANCIAS,Juzgado_Penal_Municipal_1,2024,62,1.25,7,0,291,1
EXP-01718,CALI,ALIMENTOS,Juzgado_3_Familia,2023,82,0.95,5,0,334,0
EXP-01719,CANDELARIA,ALIMENTOS,Juzgado_3_Familia,2021,48,0.95,3,0,232,1
EXP-01720,BUENAVENTURA,ALIMENTOS,Comisaria_1_Familia,2020,89,1.1,2,0,241,0
EXP-01721,TULUA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2021,71,1.05,5,0,241,1
EXP-01722,YUMBO,VIF,Comisaria_1_Familia,2023,62,1.1,5,0,289,1
EXP-01723,SEVILLA,ALIMENTOS,Juzgado_2_Familia,2021,35,1.2,8,0,320,1
EXP-01724,BUENAVENTURA,VIF,Juzgado_Penal_Municipal_1,2021,89,1.25,7,0,350,1
EXP-01725,YUMBO,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,62,1.05,6,1,449,1
EXP-01726,SEVILLA,VIF,Juzgado_3_Familia,2021,35,0.95,4,0,162,1
EXP-01727,JAMUNDI,VIF,Juzgado_Penal_Municipal_2,2022,67,1.05,4,0,238,1
EXP-01728,PRADERA,SUSTANCIAS,Juzgado_Penal_Municipal_2,2023,38,1.05,6,0,254,1
EXP-01729,TULUA,VIF,Juzgado_Penal_Municipal_1,2023,71,1.25,2,0,116,0
EXP-01730,BUENAVENTURA,SUSTANCIAS,Juzgado_3_Familia,2020,89,0.95,3,0,78,1
EXP-01731,PRADERA,VIF,Comisaria_1_Familia,2023,38,1.1,9,0,325,1
EXP-01732,CANDELARIA,HURTO_PATRIMONIAL,Juzgado_1_Familia,2023,48,1.35,5,0,328,1
EXP-01733,EL CERRITO,VIF,Juzgado_3_Familia,2023,41,0.95,5,0,210,1
EXP-01734,JAMUNDI,VIF,Juzgado_2_Familia,2021,67,1.2,3,0,70,0
EXP-01735,TULUA,HURTO_PATRIMONIAL,Juzgado_1_Familia,2024,71,1.35,7,0,251,0
EXP-01736,JAMUNDI,ALIMENTOS,Juzgado_2_Familia,2023,67,1.2,8,1,506,1
EXP-01737,PRADERA,ALIMENTOS,Juzgado_1_Familia,2024,38,1.35,10,0,414,1
EXP-01738,YUMBO,HURTO_PATRIMONIAL,Comisaria_2_Familia,2022,62,0.9,2,0,136,0
EXP-01739,YUMBO,SUSTANCIAS,Comisaria_2_Familia,2020,62,0.9,2,0,88,0
EXP-01740,ZARZAL,VIF,Juzgado_Penal_Municipal_1,2023,33,1.25,3,0,247,1
EXP-01741,ZARZAL,ALIMENTOS,Comisaria_2_Familia,2024,33,0.9,2,1,144,0
EXP-01742,BUENAVENTURA,ALIMENTOS,Juzgado_Penal_Municipal_2,2020,89,1.05,6,1,394,1
EXP-01743,CARTAGO,ALIMENTOS,Comisaria_1_Familia,2020,58,1.1,3,0,133,0
EXP-01744,BUENAVENTURA,ALIMENTOS,Juzgado_2_Familia,2024,89,1.2,6,0,320,1
EXP-01745,TULUA,HURTO_PATRIMONIAL,Juzgado_2_Familia,2021,71,1.2,8,1,550,1
EXP-01746,CARTAGO,VIF,Comisaria_2_Familia,2024,58,0.9,3,0,175,1
EXP-01747,ZARZAL,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2022,33,1.25,8,1,522,1
EXP-01748,ZARZAL,VIF,Juzgado_3_Familia,2020,33,0.95,2,0,136,1
EXP-01749,CALI,VIF,Juzgado_Penal_Municipal_2,2020,82,1.05,5,0,241,1
EXP-01750,TULUA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2024,71,1.05,11,1,784,1
EXP-01751,JAMUNDI,SUSTANCIAS,Juzgado_1_Familia,2021,67,1.35,7,0,336,1
EXP-01752,FLORIDA,SUSTANCIAS,Juzgado_3_Familia,2022,44,0.95,3,0,187,1
EXP-01753,PRADERA,ALIMENTOS,Comisaria_1_Familia,2023,38,1.1,3,1,254,1
EXP-01754,CARTAGO,VIF,Juzgado_2_Familia,2024,58,1.2,4,0,247,1
EXP-01755,JAMUNDI,VIF,Juzgado_1_Familia,2024,67,1.35,6,0,360,1
EXP-01756,GUADALAJARA DE BUGA,ALIMENTOS,Juzgado_3_Familia,2024,53,0.95,5,0,238,1
EXP-01757,BUENAVENTURA,SUSTANCIAS,Juzgado_Penal_Municipal_1,2023,89,1.25,4,0,241,1
EXP-01758,EL CERRITO,ALIMENTOS,Comisaria_2_Familia,2021,41,0.9,4,0,164,1
EXP-01759,SEVILLA,ALIMENTOS,Juzgado_2_Familia,2024,35,1.2,7,1,364,1
EXP-01760,YUMBO,SUSTANCIAS,Juzgado_Penal_Municipal_2,2024,62,1.05,4,0,206,1
EXP-01761,FLORIDA,VIF,Juzgado_1_Familia,2021,44,1.35,8,0,354,1
EXP-01762,GUADALAJARA DE BUGA,ALIMENTOS,Juzgado_2_Familia,2024,53,1.2,2,1,176,1
EXP-01763,CANDELARIA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2024,48,1.05,3,1,340,0
EXP-01764,TULUA,SUSTANCIAS,Comisaria_2_Familia,2024,71,0.9,3,0,218,1
EXP-01765,YUMBO,VIF,Juzgado_Penal_Municipal_1,2023,62,1.25,10,0,327,1
EXP-01766,GUADALAJARA DE BUGA,VIF,Juzgado_Penal_Municipal_2,2024,53,1.05,1,0,85,0
EXP-01767,EL CERRITO,ALIMENTOS,Juzgado_Penal_Municipal_1,2024,41,1.25,6,0,343,1
EXP-01768,FLORIDA,VIF,Comisaria_2_Familia,2023,44,0.9,8,0,291,1
EXP-01769,SEVILLA,VIF,Juzgado_1_Familia,2021,35,1.35,7,0,318,1
EXP-01770,SEVILLA,SUSTANCIAS,Juzgado_Penal_Municipal_1,2020,35,1.25,4,0,259,1
EXP-01771,YUMBO,VIF,Comisaria_1_Familia,2024,62,1.1,4,0,203,1
EXP-01772,YUMBO,ALIMENTOS,Comisaria_1_Familia,2024,62,1.1,7,0,355,1
EXP-01773,TULUA,VIF,Juzgado_1_Familia,2023,71,1.35,5,0,311,1
EXP-01774,EL CERRITO,ALIMENTOS,Comisaria_2_Familia,2020,41,0.9,5,0,275,1
EXP-01775,BUENAVENTURA,VIF,Comisaria_1_Familia,2021,89,1.1,4,0,151,0
EXP-01776,CARTAGO,VIF,Juzgado_3_Familia,2022,58,0.95,2,0,98,1
EXP-01777,TULUA,ALIMENTOS,Juzgado_2_Familia,2021,71,1.2,6,0,251,1
EXP-01778,CALI,VIF,Juzgado_2_Familia,2024,82,1.2,4,0,161,0
EXP-01779,BUENAVENTURA,HURTO_PATRIMONIAL,Juzgado_3_Familia,2022,89,0.95,5,0,229,1
EXP-01780,CANDELARIA,VIF,Juzgado_3_Familia,2022,48,0.95,1,0,86,0
EXP-01781,CANDELARIA,ALIMENTOS,Juzgado_1_Familia,2024,48,1.35,9,0,468,1
EXP-01782,PALMIRA,VIF,Juzgado_3_Familia,2024,74,0.95,3,0,195,1
EXP-01783,CANDELARIA,VIF,Juzgado_3_Familia,2022,48,0.95,7,0,332,1
EXP-01784,SEVILLA,ALIMENTOS,Comisaria_2_Familia,2020,35,0.9,2,1,144,1
EXP-01785,SEVILLA,VIF,Juzgado_3_Familia,2024,35,0.95,5,0,244,1
EXP-01786,GUADALAJARA DE BUGA,ALIMENTOS,Juzgado_2_Familia,2023,53,1.2,7,0,305,1
EXP-01787,FLORIDA,VIF,Juzgado_Penal_Municipal_1,2023,44,1.25,7,0,281,1
EXP-01788,TULUA,ALIMENTOS,Comisaria_2_Familia,2024,71,0.9,2,0,98,1
EXP-01789,TULUA,ALIMENTOS,Juzgado_2_Familia,2021,71,1.2,5,0,321,1
EXP-01790,CARTAGO,ALIMENTOS,Juzgado_3_Familia,2023,58,0.95,5,0,289,0
EXP-01791,BUENAVENTURA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2023,89,1.05,7,1,453,1
EXP-01792,SEVILLA,HURTO_PATRIMONIAL,Comisaria_2_Familia,2024,35,0.9,2,0,162,1
EXP-01793,CARTAGO,VIF,Juzgado_2_Familia,2024,58,1.2,3,0,137,1
EXP-01794,TULUA,VIF,Juzgado_Penal_Municipal_1,2022,71,1.25,5,0,194,1
EXP-01795,EL CERRITO,ALIMENTOS,Juzgado_3_Familia,2023,41,0.95,6,1,408,0
EXP-01796,YUMBO,ALIMENTOS,Comisaria_2_Familia,2023,62,0.9,8,1,550,1
EXP-01797,FLORIDA,VIF,Juzgado_1_Familia,2021,44,1.35,4,0,289,1
EXP-01798,FLORIDA,VIF,Comisaria_1_Familia,2022,44,1.1,7,0,293,1
EXP-01799,GUADALAJARA DE BUGA,VIF,Juzgado_1_Familia,2024,53,1.35,8,0,312,1
EXP-01800,CANDELARIA,ALIMENTOS,Juzgado_2_Familia,2022,48,1.2,7,0,383,1
EXP-01801,PRADERA,ALIMENTOS,Juzgado_Penal_Municipal_2,2024,38,1.05,6,0,256,1
EXP-01802,TULUA,ALIMENTOS,Juzgado_1_Familia,2021,71,1.35,8,1,532,1
EXP-01803,CARTAGO,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2022,58,1.05,6,0,228,1
EXP-01804,FLORIDA,ALIMENTOS,Juzgado_2_Familia,2021,44,1.2,9,1,505,1
EXP-01805,CANDELARIA,VIF,Juzgado_Penal_Municipal_1,2021,48,1.25,2,0,235,1
EXP-01806,ZARZAL,VIF,Juzgado_3_Familia,2024,33,0.95,1,0,124,0
EXP-01807,GUADALAJARA DE BUGA,VIF,Juzgado_Penal_Municipal_1,2023,53,1.25,4,0,158,0
EXP-01808,EL CERRITO,ALIMENTOS,Juzgado_Penal_Municipal_2,2020,41,1.05,8,0,299,1
EXP-01809,CANDELARIA,SUSTANCIAS,Comisaria_2_Familia,2020,48,0.9,3,0,127,1
EXP-01810,BUENAVENTURA,VIF,Comisaria_1_Familia,2021,89,1.1,3,0,171,1
EXP-01811,PRADERA,VIF,Juzgado_2_Familia,2023,38,1.2,6,0,193,1
EXP-01812,CANDELARIA,ALIMENTOS,Juzgado_3_Familia,2023,48,0.95,5,0,272,1
EXP-01813,ZARZAL,ALIMENTOS,Juzgado_3_Familia,2024,33,0.95,8,1,602,1
EXP-01814,TULUA,VIF,Comisaria_1_Familia,2024,71,1.1,4,0,183,1
EXP-01815,EL CERRITO,ALIMENTOS,Juzgado_2_Familia,2023,41,1.2,8,0,363,1
EXP-01816,YUMBO,VIF,Juzgado_3_Familia,2021,62,0.95,3,0,175,1
EXP-01817,EL CERRITO,VIF,Juzgado_3_Familia,2024,41,0.95,5,0,215,1
EXP-01818,PALMIRA,HURTO_PATRIMONIAL,Juzgado_3_Familia,2020,74,0.95,4,1,266,1
EXP-01819,ZARZAL,ALIMENTOS,Juzgado_2_Familia,2022,33,1.2,1,0,93,0
EXP-01820,PALMIRA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2024,74,1.25,7,1,467,1
EXP-01821,BUENAVENTURA,ALIMENTOS,Juzgado_1_Familia,2024,89,1.35,4,0,207,0
EXP-01822,PALMIRA,ALIMENTOS,Juzgado_2_Familia,2020,74,1.2,7,0,433,1
EXP-01823,GUADALAJARA DE BUGA,SUSTANCIAS,Juzgado_Penal_Municipal_2,2023,53,1.05,6,0,251,1
EXP-01824,EL CERRITO,VIF,Juzgado_3_Familia,2024,41,0.95,5,0,321,1
EXP-01825,ZARZAL,ALIMENTOS,Juzgado_2_Familia,2024,33,1.2,2,0,210,1
EXP-01826,EL CERRITO,ALIMENTOS,Comisaria_1_Familia,2024,41,1.1,10,0,380,1
EXP-01827,SEVILLA,ALIMENTOS,Juzgado_1_Familia,2024,35,1.35,8,0,409,1
EXP-01828,ZARZAL,ALIMENTOS,Juzgado_1_Familia,2024,33,1.35,8,1,620,1
EXP-01829,SEVILLA,HURTO_PATRIMONIAL,Comisaria_1_Familia,2024,35,1.1,1,1,121,0
EXP-01830,TULUA,VIF,Juzgado_Penal_Municipal_2,2024,71,1.05,7,0,264,0
EXP-01831,CANDELARIA,ALIMENTOS,Juzgado_3_Familia,2020,48,0.95,11,0,453,1
EXP-01832,SEVILLA,VIF,Comisaria_2_Familia,2021,35,0.9,1,0,141,1
EXP-01833,PRADERA,VIF,Juzgado_2_Familia,2022,38,1.2,8,0,379,1
EXP-01834,JAMUNDI,ALIMENTOS,Comisaria_2_Familia,2023,67,0.9,11,0,457,1
EXP-01835,GUADALAJARA DE BUGA,ALIMENTOS,Juzgado_3_Familia,2021,53,0.95,4,0,263,1
EXP-01836,CARTAGO,HURTO_PATRIMONIAL,Comisaria_2_Familia,2021,58,0.9,2,0,57,1
EXP-01837,FLORIDA,VIF,Juzgado_1_Familia,2024,44,1.35,7,0,281,1
EXP-01838,GUADALAJARA DE BUGA,VIF,Comisaria_2_Familia,2023,53,0.9,6,0,278,1
EXP-01839,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2023,82,1.25,4,0,355,1
EXP-01840,JAMUNDI,ALIMENTOS,Comisaria_1_Familia,2020,67,1.1,7,1,390,1
EXP-01841,BUENAVENTURA,VIF,Juzgado_Penal_Municipal_2,2024,89,1.05,5,0,263,0
EXP-01842,ZARZAL,ALIMENTOS,Juzgado_1_Familia,2021,33,1.35,4,1,337,1
EXP-01843,FLORIDA,ALIMENTOS,Comisaria_2_Familia,2021,44,0.9,4,0,189,1
EXP-01844,SEVILLA,VIF,Juzgado_Penal_Municipal_1,2024,35,1.25,4,0,194,1
EXP-01845,ZARZAL,ALIMENTOS,Juzgado_3_Familia,2022,33,0.95,5,0,265,1
EXP-01846,FLORIDA,VIF,Comisaria_1_Familia,2023,44,1.1,2,0,89,0
EXP-01847,PALMIRA,HURTO_PATRIMONIAL,Juzgado_3_Familia,2021,74,0.95,3,0,110,1
EXP-01848,GUADALAJARA DE BUGA,HURTO_PATRIMONIAL,Juzgado_1_Familia,2023,53,1.35,7,1,397,0
EXP-01849,GUADALAJARA DE BUGA,VIF,Juzgado_1_Familia,2024,53,1.35,8,0,333,1
EXP-01850,BUENAVENTURA,ALIMENTOS,Comisaria_1_Familia,2024,89,1.1,4,1,345,1
EXP-01851,JAMUNDI,SUSTANCIAS,Comisaria_2_Familia,2023,67,0.9,2,0,161,1
EXP-01852,BUENAVENTURA,ALIMENTOS,Juzgado_Penal_Municipal_2,2024,89,1.05,7,1,461,1
EXP-01853,PALMIRA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2020,74,1.25,6,0,205,1
EXP-01854,EL CERRITO,VIF,Comisaria_1_Familia,2024,41,1.1,4,0,253,1
EXP-01855,PRADERA,ALIMENTOS,Juzgado_3_Familia,2023,38,0.95,5,1,345,1
EXP-01856,PRADERA,ALIMENTOS,Juzgado_Penal_Municipal_2,2021,38,1.05,2,0,123,0
EXP-01857,CALI,VIF,Juzgado_1_Familia,2024,82,1.35,8,0,422,1
EXP-01858,CARTAGO,HURTO_PATRIMONIAL,Juzgado_1_Familia,2020,58,1.35,8,1,522,1
EXP-01859,CANDELARIA,VIF,Juzgado_3_Familia,2021,48,0.95,3,0,211,1
EXP-01860,JAMUNDI,VIF,Juzgado_1_Familia,2024,67,1.35,3,0,122,1
EXP-01861,SEVILLA,ALIMENTOS,Juzgado_3_Familia,2024,35,0.95,8,0,351,1
EXP-01862,EL CERRITO,ALIMENTOS,Juzgado_Penal_Municipal_2,2023,41,1.05,9,0,313,1
EXP-01863,EL CERRITO,ALIMENTOS,Juzgado_Penal_Municipal_1,2022,41,1.25,6,1,453,1
EXP-01864,FLORIDA,SUSTANCIAS,Comisaria_1_Familia,2023,44,1.1,2,0,122,1
EXP-01865,CARTAGO,SUSTANCIAS,Juzgado_2_Familia,2024,58,1.2,5,0,275,1
